timestamp,index,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,temperature_c,power_w
2026-09-01T20:33:30.910185+08:00,0, NVIDIA GeForce RTX 5060, 86, 7481, 8151, 57, 58.24
2026-09-01T20:33:36.696334+08:00,0, NVIDIA GeForce RTX 5060, 80, 7487, 8151, 61, 85.00
2026-09-01T20:33:36.754510+08:00,0, NVIDIA GeForce RTX 5060, 25, 7483, 8151, 53, 38.56
2026-09-01T20:33:41.742742+08:00,0, NVIDIA GeForce RTX 5060, 74, 7435, 8151, 62, 86.36
2026-09-01T20:33:41.794241+08:00,0, NVIDIA GeForce RTX 5060, 74, 7435, 8151, 62, 86.36
2026-09-01T20:33:47.771212+08:00,0, NVIDIA GeForce RTX 5060, 39, 7386, 8151, 57, 67.72
2026-09-01T20:33:47.805010+08:00,0, NVIDIA GeForce RTX 5060, 37, 7442, 8151, 53, 37.34
2026-09-01T20:33:52.868079+08:00,0, NVIDIA GeForce RTX 5060, 77, 7343, 8151, 61, 83.07
2026-09-01T20:33:52.869234+08:00,0, NVIDIA GeForce RTX 5060, 77, 7343, 8151, 61, 83.07
2026-09-01T20:33:58.642441+08:00,0, NVIDIA GeForce RTX 5060, 67, 7380, 8151, 58, 76.88
2026-09-01T20:33:58.681935+08:00,0, NVIDIA GeForce RTX 5060, 67, 7380, 8151, 58, 76.88
2026-09-01T20:34:03.698414+08:00,0, NVIDIA GeForce RTX 5060, 81, 7374, 8151, 60, 81.11
2026-09-01T20:34:03.732632+08:00,0, NVIDIA GeForce RTX 5060, 81, 7374, 8151, 60, 87.44
2026-09-01T20:34:09.147747+08:00,0, NVIDIA GeForce RTX 5060, 25, 7377, 8151, 54, 61.30
2026-09-01T20:34:09.184410+08:00,0, NVIDIA GeForce RTX 5060, 24, 7380, 8151, 54, 38.08
2026-09-01T20:34:14.186740+08:00,0, NVIDIA GeForce RTX 5060, 86, 7381, 8151, 61, 74.47
2026-09-01T20:34:14.246418+08:00,0, NVIDIA GeForce RTX 5060, 88, 7381, 8151, 61, 84.58
2026-09-01T20:34:19.635240+08:00,0, NVIDIA GeForce RTX 5060, 35, 7412, 8151, 55, 70.00
2026-09-01T20:34:19.714829+08:00,0, NVIDIA GeForce RTX 5060, 32, 7437, 8151, 54, 55.33
2026-09-01T20:34:24.682152+08:00,0, NVIDIA GeForce RTX 5060, 84, 7427, 8151, 62, 89.34
2026-09-01T20:34:24.774226+08:00,0, NVIDIA GeForce RTX 5060, 84, 7427, 8151, 62, 95.36
2026-09-01T20:34:30.401279+08:00,0, NVIDIA GeForce RTX 5060, 14, 7402, 8151, 55, 68.73
2026-09-01T20:34:30.498521+08:00,0, NVIDIA GeForce RTX 5060, 22, 7400, 8151, 54, 37.85
2026-09-01T20:34:35.468159+08:00,0, NVIDIA GeForce RTX 5060, 84, 7402, 8151, 59, 73.50
2026-09-01T20:34:35.540889+08:00,0, NVIDIA GeForce RTX 5060, 84, 7402, 8151, 59, 83.03
2026-09-01T20:34:41.248008+08:00,0, NVIDIA GeForce RTX 5060, 32, 7346, 8151, 60, 72.97
2026-09-01T20:34:41.301529+08:00,0, NVIDIA GeForce RTX 5060, 18, 7418, 8151, 54, 43.85
2026-09-01T20:34:46.309617+08:00,0, NVIDIA GeForce RTX 5060, 53, 7460, 8151, 53, 42.07
2026-09-01T20:34:46.348041+08:00,0, NVIDIA GeForce RTX 5060, 53, 7460, 8151, 53, 47.68
2026-09-01T20:34:51.388460+08:00,0, NVIDIA GeForce RTX 5060, 20, 7490, 8151, 53, 41.59
2026-09-01T20:34:51.428447+08:00,0, NVIDIA GeForce RTX 5060, 84, 7468, 8151, 53, 46.05
2026-09-01T20:34:56.460217+08:00,0, NVIDIA GeForce RTX 5060, 89, 7489, 8151, 57, 62.12
2026-09-01T20:34:56.494642+08:00,0, NVIDIA GeForce RTX 5060, 89, 7489, 8151, 57, 62.12
2026-09-01T20:35:01.507931+08:00,0, NVIDIA GeForce RTX 5060, 80, 7424, 8151, 58, 67.39
2026-09-01T20:35:01.555424+08:00,0, NVIDIA GeForce RTX 5060, 80, 7424, 8151, 58, 73.28
2026-09-01T20:35:06.564764+08:00,0, NVIDIA GeForce RTX 5060, 78, 7471, 8151, 59, 83.22
2026-09-01T20:35:06.612430+08:00,0, NVIDIA GeForce RTX 5060, 78, 7471, 8151, 59, 88.05
2026-09-01T20:35:11.796513+08:00,0, NVIDIA GeForce RTX 5060, 28, 7494, 8151, 54, 67.17
2026-09-01T20:35:11.884394+08:00,0, NVIDIA GeForce RTX 5060, 41, 7490, 8151, 54, 53.19
2026-09-01T20:35:17.257406+08:00,0, NVIDIA GeForce RTX 5060, 33, 7469, 8151, 57, 76.64
2026-09-01T20:35:17.308596+08:00,0, NVIDIA GeForce RTX 5060, 39, 7457, 8151, 57, 50.46
2026-09-01T20:35:22.293542+08:00,0, NVIDIA GeForce RTX 5060, 64, 7447, 8151, 55, 69.90
2026-09-01T20:35:22.346884+08:00,0, NVIDIA GeForce RTX 5060, 64, 7447, 8151, 55, 69.71
2026-09-01T20:35:27.451318+08:00,0, NVIDIA GeForce RTX 5060, 80, 7496, 8151, 59, 79.08
2026-09-01T20:35:27.514306+08:00,0, NVIDIA GeForce RTX 5060, 87, 7432, 8151, 59, 84.19
2026-09-01T20:35:32.514592+08:00,0, NVIDIA GeForce RTX 5060, 86, 7429, 8151, 58, 71.96
2026-09-01T20:35:32.573693+08:00,0, NVIDIA GeForce RTX 5060, 86, 7429, 8151, 58, 71.96
2026-09-01T20:35:38.005522+08:00,0, NVIDIA GeForce RTX 5060, 14, 7387, 8151, 59, 68.83
2026-09-01T20:35:38.059472+08:00,0, NVIDIA GeForce RTX 5060, 24, 7431, 8151, 55, 42.25
2026-09-01T20:35:43.058747+08:00,0, NVIDIA GeForce RTX 5060, 80, 7436, 8151, 54, 66.69
2026-09-01T20:35:43.122117+08:00,0, NVIDIA GeForce RTX 5060, 80, 7436, 8151, 54, 72.97
2026-09-01T20:35:48.619344+08:00,0, NVIDIA GeForce RTX 5060, 26, 7314, 8151, 54, 41.72
2026-09-01T20:35:48.702141+08:00,0, NVIDIA GeForce RTX 5060, 31, 7373, 8151, 54, 37.96
2026-09-01T20:35:53.685959+08:00,0, NVIDIA GeForce RTX 5060, 72, 7429, 8151, 60, 69.64
2026-09-01T20:35:53.755905+08:00,0, NVIDIA GeForce RTX 5060, 72, 7428, 8151, 60, 75.40
2026-09-01T20:36:00.184896+08:00,0, NVIDIA GeForce RTX 5060, 10, 7338, 8151, 55, 72.45
2026-09-01T20:36:00.227607+08:00,0, NVIDIA GeForce RTX 5060, 25, 7300, 8151, 53, 37.56
2026-09-01T20:36:05.335322+08:00,0, NVIDIA GeForce RTX 5060, 88, 7382, 8151, 55, 46.06
2026-09-01T20:36:05.347440+08:00,0, NVIDIA GeForce RTX 5060, 88, 7381, 8151, 55, 47.56
2026-09-01T20:36:10.379164+08:00,0, NVIDIA GeForce RTX 5060, 80, 7378, 8151, 59, 73.84
2026-09-01T20:36:10.393479+08:00,0, NVIDIA GeForce RTX 5060, 80, 7378, 8151, 59, 73.84
2026-09-01T20:36:16.228853+08:00,0, NVIDIA GeForce RTX 5060, 22, 7302, 8151, 60, 78.43
2026-09-01T20:36:16.242100+08:00,0, NVIDIA GeForce RTX 5060, 27, 7368, 8151, 53, 37.85
2026-09-01T20:36:21.287006+08:00,0, NVIDIA GeForce RTX 5060, 91, 7390, 8151, 56, 49.23
2026-09-01T20:36:21.297052+08:00,0, NVIDIA GeForce RTX 5060, 91, 7390, 8151, 56, 49.23
2026-09-01T20:36:27.208967+08:00,0, NVIDIA GeForce RTX 5060, 86, 7305, 8151, 62, 92.53
2026-09-01T20:36:27.238269+08:00,0, NVIDIA GeForce RTX 5060, 86, 7305, 8151, 62, 92.53
2026-09-01T20:36:32.261091+08:00,0, NVIDIA GeForce RTX 5060, 88, 7357, 8151, 53, 49.18
2026-09-01T20:36:32.285782+08:00,0, NVIDIA GeForce RTX 5060, 88, 7357, 8151, 53, 49.18
2026-09-01T20:36:37.324795+08:00,0, NVIDIA GeForce RTX 5060, 82, 7306, 8151, 60, 74.77
2026-09-01T20:36:37.338292+08:00,0, NVIDIA GeForce RTX 5060, 82, 7306, 8151, 60, 74.77
2026-09-01T20:36:43.585929+08:00,0, NVIDIA GeForce RTX 5060, 85, 7358, 8151, 60, 88.72
2026-09-01T20:36:43.594549+08:00,0, NVIDIA GeForce RTX 5060, 24, 7307, 8151, 53, 37.64
2026-09-01T20:36:48.799956+08:00,0, NVIDIA GeForce RTX 5060, 45, 7361, 8151, 53, 42.72
2026-09-01T20:36:48.801410+08:00,0, NVIDIA GeForce RTX 5060, 45, 7361, 8151, 53, 42.72
2026-09-01T20:36:53.914642+08:00,0, NVIDIA GeForce RTX 5060, 83, 7374, 8151, 53, 56.71
2026-09-01T20:36:53.915674+08:00,0, NVIDIA GeForce RTX 5060, 83, 7374, 8151, 53, 50.92
2026-09-01T20:36:59.029577+08:00,0, NVIDIA GeForce RTX 5060, 92, 7485, 8151, 57, 74.58
2026-09-01T20:37:00.376473+08:00,0, NVIDIA GeForce RTX 5060, 92, 7485, 8151, 57, 74.58
2026-09-01T20:37:05.233674+08:00,0, NVIDIA GeForce RTX 5060, 75, 7472, 8151, 56, 85.09
2026-09-01T20:37:05.482379+08:00,0, NVIDIA GeForce RTX 5060, 56, 7460, 8151, 53, 43.23
2026-09-01T20:37:10.278466+08:00,0, NVIDIA GeForce RTX 5060, 87, 7427, 8151, 61, 66.66
2026-09-01T20:37:10.527933+08:00,0, NVIDIA GeForce RTX 5060, 88, 7427, 8151, 61, 89.66
2026-09-01T20:37:15.728710+08:00,0, NVIDIA GeForce RTX 5060, 18, 7450, 8151, 54, 58.60
2026-09-01T20:37:15.768879+08:00,0, NVIDIA GeForce RTX 5060, 27, 7450, 8151, 54, 41.18
2026-09-01T20:37:20.782355+08:00,0, NVIDIA GeForce RTX 5060, 87, 7443, 8151, 61, 91.16
2026-09-01T20:37:20.839454+08:00,0, NVIDIA GeForce RTX 5060, 87, 7443, 8151, 61, 91.16
2026-09-01T20:37:25.824797+08:00,0, NVIDIA GeForce RTX 5060, 41, 7394, 8151, 54, 51.06
2026-09-01T20:37:25.971932+08:00,0, NVIDIA GeForce RTX 5060, 41, 7429, 8151, 54, 51.06
2026-09-01T20:37:30.866042+08:00,0, NVIDIA GeForce RTX 5060, 84, 7455, 8151, 61, 85.51
2026-09-01T20:37:31.737948+08:00,0, NVIDIA GeForce RTX 5060, 84, 7451, 8151, 61, 90.24
2026-09-01T20:37:35.936810+08:00,0, NVIDIA GeForce RTX 5060, 26, 7437, 8151, 54, 42.54
2026-09-01T20:37:36.785097+08:00,0, NVIDIA GeForce RTX 5060, 87, 7467, 8151, 61, 82.05
2026-09-01T20:37:41.757796+08:00,0, NVIDIA GeForce RTX 5060, 86, 7434, 8151, 61, 93.13
2026-09-01T20:37:41.897858+08:00,0, NVIDIA GeForce RTX 5060, 28, 7438, 8151, 54, 46.88
2026-09-01T20:37:46.802519+08:00,0, NVIDIA GeForce RTX 5060, 88, 7345, 8151, 61, 84.58
2026-09-01T20:37:47.783037+08:00,0, NVIDIA GeForce RTX 5060, 87, 7345, 8151, 61, 89.99
2026-09-01T20:37:51.993024+08:00,0, NVIDIA GeForce RTX 5060, 47, 7412, 8151, 54, 45.71
2026-09-01T20:37:53.650485+08:00,0, NVIDIA GeForce RTX 5060, 87, 7468, 8151, 63, 95.75
2026-09-01T20:37:57.617687+08:00,0, NVIDIA GeForce RTX 5060, 45, 7461, 8151, 62, 87.11
2026-09-01T20:37:59.558677+08:00,0, NVIDIA GeForce RTX 5060, 88, 7466, 8151, 62, 92.19
2026-09-01T20:38:03.577735+08:00,0, NVIDIA GeForce RTX 5060, 87, 7428, 8151, 62, 101.86
2026-09-01T20:38:04.600506+08:00,0, NVIDIA GeForce RTX 5060, 87, 7435, 8151, 62, 92.67
2026-09-01T20:38:08.625476+08:00,0, NVIDIA GeForce RTX 5060, 89, 7436, 8151, 61, 88.86
2026-09-01T20:38:09.698078+08:00,0, NVIDIA GeForce RTX 5060, 28, 7445, 8151, 54, 58.18
2026-09-01T20:38:13.940149+08:00,0, NVIDIA GeForce RTX 5060, 22, 7367, 8151, 54, 71.36
2026-09-01T20:38:14.754020+08:00,0, NVIDIA GeForce RTX 5060, 75, 7424, 8151, 60, 72.10
2026-09-01T20:38:18.983383+08:00,0, NVIDIA GeForce RTX 5060, 71, 7428, 8151, 56, 61.56
2026-09-01T20:38:20.289461+08:00,0, NVIDIA GeForce RTX 5060, 42, 7450, 8151, 56, 84.26
2026-09-01T20:38:24.328306+08:00,0, NVIDIA GeForce RTX 5060, 28, 7417, 8151, 56, 69.08
2026-09-01T20:38:25.344742+08:00,0, NVIDIA GeForce RTX 5060, 91, 7419, 8151, 61, 89.65
2026-09-01T20:38:30.051098+08:00,0, NVIDIA GeForce RTX 5060, 88, 7427, 8151, 62, 89.70
2026-09-01T20:38:30.383493+08:00,0, NVIDIA GeForce RTX 5060, 76, 7372, 8151, 58, 50.87
2026-09-01T20:38:35.091656+08:00,0, NVIDIA GeForce RTX 5060, 84, 7385, 8151, 61, 84.10
2026-09-01T20:38:36.134552+08:00,0, NVIDIA GeForce RTX 5060, 63, 7411, 8151, 61, 94.48
2026-09-01T20:38:40.461604+08:00,0, NVIDIA GeForce RTX 5060, 29, 7377, 8151, 61, 72.23
2026-09-01T20:38:41.185144+08:00,0, NVIDIA GeForce RTX 5060, 70, 7372, 8151, 56, 70.06
2026-09-01T20:38:46.459142+08:00,0, NVIDIA GeForce RTX 5060, 87, 7380, 8151, 62, 102.66
2026-09-01T20:38:46.549670+08:00,0, NVIDIA GeForce RTX 5060, 28, 7399, 8151, 54, 49.58
2026-09-01T20:38:52.283868+08:00,0, NVIDIA GeForce RTX 5060, 85, 7366, 8151, 62, 96.16
2026-09-01T20:38:52.346641+08:00,0, NVIDIA GeForce RTX 5060, 27, 7306, 8151, 54, 47.85
2026-09-01T20:38:58.124972+08:00,0, NVIDIA GeForce RTX 5060, 79, 7402, 8151, 60, 96.86
2026-09-01T20:38:58.177553+08:00,0, NVIDIA GeForce RTX 5060, 28, 7398, 8151, 54, 51.39
2026-09-01T20:39:03.203532+08:00,0, NVIDIA GeForce RTX 5060, 88, 7337, 8151, 60, 77.61
2026-09-01T20:39:04.019968+08:00,0, NVIDIA GeForce RTX 5060, 86, 7349, 8151, 60, 83.20
2026-09-01T20:39:08.253175+08:00,0, NVIDIA GeForce RTX 5060, 64, 7376, 8151, 55, 44.38
2026-09-01T20:39:09.057840+08:00,0, NVIDIA GeForce RTX 5060, 89, 7375, 8151, 62, 96.70
2026-09-01T20:39:13.947453+08:00,0, NVIDIA GeForce RTX 5060, 20, 7398, 8151, 57, 87.51
2026-09-01T20:39:14.163182+08:00,0, NVIDIA GeForce RTX 5060, 20, 7393, 8151, 55, 42.74
2026-09-01T20:39:19.847375+08:00,0, NVIDIA GeForce RTX 5060, 84, 7331, 8151, 63, 99.13
2026-09-01T20:39:19.893070+08:00,0, NVIDIA GeForce RTX 5060, 22, 7344, 8151, 55, 51.33
2026-09-01T20:39:25.681064+08:00,0, NVIDIA GeForce RTX 5060, 75, 7364, 8151, 63, 98.31
2026-09-01T20:39:25.734620+08:00,0, NVIDIA GeForce RTX 5060, 22, 7370, 8151, 54, 46.47
2026-09-01T20:39:30.812398+08:00,0, NVIDIA GeForce RTX 5060, 85, 7343, 8151, 62, 97.58
2026-09-01T20:39:31.665196+08:00,0, NVIDIA GeForce RTX 5060, 86, 7375, 8151, 62, 97.64
2026-09-01T20:39:35.948038+08:00,0, NVIDIA GeForce RTX 5060, 27, 7369, 8151, 55, 59.45
2026-09-01T20:39:36.714590+08:00,0, NVIDIA GeForce RTX 5060, 86, 7411, 8151, 62, 74.04
2026-09-01T20:39:41.839916+08:00,0, NVIDIA GeForce RTX 5060, 85, 7336, 8151, 63, 99.34
2026-09-01T20:39:41.883532+08:00,0, NVIDIA GeForce RTX 5060, 17, 7402, 8151, 55, 53.76
2026-09-01T20:39:46.883809+08:00,0, NVIDIA GeForce RTX 5060, 86, 7386, 8151, 61, 66.00
2026-09-01T20:39:46.920657+08:00,0, NVIDIA GeForce RTX 5060, 86, 7386, 8151, 61, 71.56
2026-09-01T20:39:52.442570+08:00,0, NVIDIA GeForce RTX 5060, 50, 7404, 8151, 62, 86.73
2026-09-01T20:39:52.486209+08:00,0, NVIDIA GeForce RTX 5060, 30, 7406, 8151, 55, 53.65
2026-09-01T20:39:57.516232+08:00,0, NVIDIA GeForce RTX 5060, 90, 7411, 8151, 62, 77.65
2026-09-01T20:39:57.562189+08:00,0, NVIDIA GeForce RTX 5060, 90, 7411, 8151, 62, 83.71
2026-09-01T20:40:02.660400+08:00,0, NVIDIA GeForce RTX 5060, 26, 7336, 8151, 55, 56.53
2026-09-01T20:40:02.710962+08:00,0, NVIDIA GeForce RTX 5060, 26, 7336, 8151, 55, 45.96
2026-09-01T20:40:07.703389+08:00,0, NVIDIA GeForce RTX 5060, 86, 7281, 8151, 64, 90.95
2026-09-01T20:40:08.680471+08:00,0, NVIDIA GeForce RTX 5060, 86, 7345, 8151, 64, 102.96
2026-09-01T20:40:12.809919+08:00,0, NVIDIA GeForce RTX 5060, 32, 7427, 8151, 55, 42.86
2026-09-01T20:40:14.564738+08:00,0, NVIDIA GeForce RTX 5060, 82, 7426, 8151, 62, 90.51
2026-09-01T20:40:18.819621+08:00,0, NVIDIA GeForce RTX 5060, 84, 7261, 8151, 62, 95.29
2026-09-01T20:40:19.601077+08:00,0, NVIDIA GeForce RTX 5060, 0, 7348, 8151, 61, 57.14
2026-09-01T20:40:23.895618+08:00,0, NVIDIA GeForce RTX 5060, 48, 7339, 8151, 62, 77.57
2026-09-01T20:40:25.317763+08:00,0, NVIDIA GeForce RTX 5060, 24, 7329, 8151, 58, 61.80
2026-09-01T20:40:29.187008+08:00,0, NVIDIA GeForce RTX 5060, 19, 7380, 8151, 55, 56.64
2026-09-01T20:40:31.202622+08:00,0, NVIDIA GeForce RTX 5060, 86, 7436, 8151, 62, 97.51
2026-09-01T20:40:34.246302+08:00,0, NVIDIA GeForce RTX 5060, 9, 7430, 8151, 55, 63.10
2026-09-01T20:40:36.239787+08:00,0, NVIDIA GeForce RTX 5060, 85, 7358, 8151, 62, 72.07
2026-09-01T20:40:39.765368+08:00,0, NVIDIA GeForce RTX 5060, 24, 7395, 8151, 54, 53.47
2026-09-01T20:40:41.920957+08:00,0, NVIDIA GeForce RTX 5060, 28, 7354, 8151, 55, 80.97
2026-09-01T20:40:44.806157+08:00,0, NVIDIA GeForce RTX 5060, 91, 7299, 8151, 62, 75.78
2026-09-01T20:40:47.725375+08:00,0, NVIDIA GeForce RTX 5060, 79, 7390, 8151, 61, 93.77
2026-09-01T20:40:49.893969+08:00,0, NVIDIA GeForce RTX 5060, 38, 7367, 8151, 54, 48.23
2026-09-01T20:40:52.763466+08:00,0, NVIDIA GeForce RTX 5060, 87, 7393, 8151, 63, 85.69
2026-09-01T20:40:54.982015+08:00,0, NVIDIA GeForce RTX 5060, 89, 7406, 8151, 62, 101.77
2026-09-01T20:40:57.886924+08:00,0, NVIDIA GeForce RTX 5060, 21, 7408, 8151, 55, 55.42
2026-09-01T20:41:00.038517+08:00,0, NVIDIA GeForce RTX 5060, 74, 7395, 8151, 55, 45.97
2026-09-01T20:41:02.924203+08:00,0, NVIDIA GeForce RTX 5060, 83, 7405, 8151, 62, 90.85
2026-09-01T20:41:05.703737+08:00,0, NVIDIA GeForce RTX 5060, 43, 7400, 8151, 64, 94.05
2026-09-01T20:41:07.967927+08:00,0, NVIDIA GeForce RTX 5060, 55, 7396, 8151, 55, 47.81
2026-09-01T20:41:10.745629+08:00,0, NVIDIA GeForce RTX 5060, 85, 7381, 8151, 63, 93.40
2026-09-01T20:41:13.646450+08:00,0, NVIDIA GeForce RTX 5060, 87, 7352, 8151, 63, 93.01
2026-09-01T20:41:15.783506+08:00,0, NVIDIA GeForce RTX 5060, 50, 7407, 8151, 58, 47.21
2026-09-01T20:41:18.752602+08:00,0, NVIDIA GeForce RTX 5060, 90, 7453, 8151, 60, 83.00
2026-09-01T20:41:21.445270+08:00,0, NVIDIA GeForce RTX 5060, 37, 7383, 8151, 61, 84.87
2026-09-01T20:41:23.799149+08:00,0, NVIDIA GeForce RTX 5060, 52, 7435, 8151, 58, 47.84
2026-09-01T20:41:26.517319+08:00,0, NVIDIA GeForce RTX 5060, 91, 7355, 8151, 60, 80.57
2026-09-01T20:41:29.302930+08:00,0, NVIDIA GeForce RTX 5060, 29, 7373, 8151, 56, 76.27
2026-09-01T20:41:31.563161+08:00,0, NVIDIA GeForce RTX 5060, 90, 7444, 8151, 55, 52.71
2026-09-01T20:41:35.329855+08:00,0, NVIDIA GeForce RTX 5060, 88, 7439, 8151, 60, 79.01
2026-09-01T20:41:37.287720+08:00,0, NVIDIA GeForce RTX 5060, 87, 7394, 8151, 63, 97.38
2026-09-01T20:41:41.337380+08:00,0, NVIDIA GeForce RTX 5060, 83, 7381, 8151, 63, 103.54
2026-09-01T20:41:42.349848+08:00,0, NVIDIA GeForce RTX 5060, 85, 7417, 8151, 62, 97.58
2026-09-01T20:41:46.394973+08:00,0, NVIDIA GeForce RTX 5060, 87, 7408, 8151, 63, 97.49
2026-09-01T20:41:47.432306+08:00,0, NVIDIA GeForce RTX 5060, 49, 7378, 8151, 55, 51.70
2026-09-01T20:41:51.447216+08:00,0, NVIDIA GeForce RTX 5060, 84, 7413, 8151, 58, 61.96
2026-09-01T20:41:53.162150+08:00,0, NVIDIA GeForce RTX 5060, 28, 7413, 8151, 63, 87.13
2026-09-01T20:41:57.140974+08:00,0, NVIDIA GeForce RTX 5060, 39, 7440, 8151, 63, 93.52
2026-09-01T20:41:58.320603+08:00,0, NVIDIA GeForce RTX 5060, 84, 7380, 8151, 63, 94.36
2026-09-01T20:42:02.999545+08:00,0, NVIDIA GeForce RTX 5060, 86, 7462, 8151, 62, 92.01
2026-09-01T20:42:03.365190+08:00,0, NVIDIA GeForce RTX 5060, 81, 7472, 8151, 59, 54.54
2026-09-01T20:42:08.850770+08:00,0, NVIDIA GeForce RTX 5060, 84, 7435, 8151, 63, 100.00
2026-09-01T20:42:08.905893+08:00,0, NVIDIA GeForce RTX 5060, 26, 7433, 8151, 55, 48.28
2026-09-01T20:42:13.913717+08:00,0, NVIDIA GeForce RTX 5060, 72, 7408, 8151, 62, 84.91
2026-09-01T20:42:14.045920+08:00,0, NVIDIA GeForce RTX 5060, 72, 7408, 8151, 62, 90.44
2026-09-01T20:42:18.975720+08:00,0, NVIDIA GeForce RTX 5060, 50, 7410, 8151, 55, 54.04
2026-09-01T20:42:19.083095+08:00,0, NVIDIA GeForce RTX 5060, 85, 7442, 8151, 55, 53.72
2026-09-01T20:42:24.953126+08:00,0, NVIDIA GeForce RTX 5060, 35, 7412, 8151, 60, 68.35
2026-09-01T20:42:24.989262+08:00,0, NVIDIA GeForce RTX 5060, 23, 7420, 8151, 54, 38.17
2026-09-01T20:42:30.755381+08:00,0, NVIDIA GeForce RTX 5060, 85, 7439, 8151, 62, 99.43
2026-09-01T20:42:30.793978+08:00,0, NVIDIA GeForce RTX 5060, 24, 7445, 8151, 55, 52.42
2026-09-01T20:42:35.790559+08:00,0, NVIDIA GeForce RTX 5060, 84, 7377, 8151, 63, 93.75
2026-09-01T20:42:35.885150+08:00,0, NVIDIA GeForce RTX 5060, 87, 7377, 8151, 63, 94.77
2026-09-01T20:42:40.847060+08:00,0, NVIDIA GeForce RTX 5060, 83, 7439, 8151, 55, 51.52
2026-09-01T20:42:40.918810+08:00,0, NVIDIA GeForce RTX 5060, 83, 7439, 8151, 55, 51.52
2026-09-01T20:42:46.425462+08:00,0, NVIDIA GeForce RTX 5060, 44, 7411, 8151, 62, 88.60
2026-09-01T20:42:46.476475+08:00,0, NVIDIA GeForce RTX 5060, 28, 7473, 8151, 55, 55.88
2026-09-01T20:42:51.470474+08:00,0, NVIDIA GeForce RTX 5060, 83, 7445, 8151, 64, 98.21
2026-09-01T20:42:51.532855+08:00,0, NVIDIA GeForce RTX 5060, 83, 7445, 8151, 64, 98.21
2026-09-01T20:42:56.576293+08:00,0, NVIDIA GeForce RTX 5060, 28, 7448, 8151, 55, 61.40
2026-09-01T20:42:56.615134+08:00,0, NVIDIA GeForce RTX 5060, 28, 7442, 8151, 55, 56.08
2026-09-01T20:43:01.636425+08:00,0, NVIDIA GeForce RTX 5060, 42, 7470, 8151, 61, 78.07
2026-09-01T20:43:01.674488+08:00,0, NVIDIA GeForce RTX 5060, 42, 7470, 8151, 61, 78.07
2026-09-01T20:43:06.691537+08:00,0, NVIDIA GeForce RTX 5060, 31, 7416, 8151, 55, 50.81
2026-09-01T20:43:06.750726+08:00,0, NVIDIA GeForce RTX 5060, 31, 7444, 8151, 55, 45.24
2026-09-01T20:43:12.396059+08:00,0, NVIDIA GeForce RTX 5060, 74, 7427, 8151, 58, 91.50
2026-09-01T20:43:12.431666+08:00,0, NVIDIA GeForce RTX 5060, 28, 7511, 8151, 55, 52.68
2026-09-01T20:43:18.355873+08:00,0, NVIDIA GeForce RTX 5060, 91, 7384, 8151, 63, 98.03
2026-09-01T20:43:18.388324+08:00,0, NVIDIA GeForce RTX 5060, 18, 7450, 8151, 55, 47.86
2026-09-01T20:43:23.392605+08:00,0, NVIDIA GeForce RTX 5060, 83, 7441, 8151, 62, 87.95
2026-09-01T20:43:23.443937+08:00,0, NVIDIA GeForce RTX 5060, 85, 7441, 8151, 62, 94.39
2026-09-01T20:43:28.458191+08:00,0, NVIDIA GeForce RTX 5060, 54, 7473, 8151, 55, 48.73
2026-09-01T20:43:28.505899+08:00,0, NVIDIA GeForce RTX 5060, 54, 7473, 8151, 55, 48.73
2026-09-01T20:43:34.121821+08:00,0, NVIDIA GeForce RTX 5060, 88, 7478, 8151, 60, 83.96
2026-09-01T20:43:34.168742+08:00,0, NVIDIA GeForce RTX 5060, 28, 7470, 8151, 56, 55.94
2026-09-01T20:43:39.167450+08:00,0, NVIDIA GeForce RTX 5060, 87, 7438, 8151, 62, 98.55
2026-09-01T20:43:39.237837+08:00,0, NVIDIA GeForce RTX 5060, 87, 7438, 8151, 62, 98.55
2026-09-01T20:43:44.210301+08:00,0, NVIDIA GeForce RTX 5060, 43, 7477, 8151, 60, 46.48
2026-09-01T20:43:44.282822+08:00,0, NVIDIA GeForce RTX 5060, 92, 7475, 8151, 60, 51.16
2026-09-01T20:43:49.679765+08:00,0, NVIDIA GeForce RTX 5060, 30, 7442, 8151, 56, 74.62
2026-09-01T20:43:49.712040+08:00,0, NVIDIA GeForce RTX 5060, 27, 7448, 8151, 55, 57.53
2026-09-01T20:43:55.513564+08:00,0, NVIDIA GeForce RTX 5060, 82, 7456, 8151, 63, 100.57
2026-09-01T20:43:55.556877+08:00,0, NVIDIA GeForce RTX 5060, 25, 7454, 8151, 55, 52.67
2026-09-01T20:44:00.602851+08:00,0, NVIDIA GeForce RTX 5060, 85, 7408, 8151, 62, 91.32
2026-09-01T20:44:01.537163+08:00,0, NVIDIA GeForce RTX 5060, 79, 7408, 8151, 62, 98.82
2026-09-01T20:44:05.647375+08:00,0, NVIDIA GeForce RTX 5060, 86, 7444, 8151, 55, 51.18
2026-09-01T20:44:07.308124+08:00,0, NVIDIA GeForce RTX 5060, 89, 7438, 8151, 64, 102.15
2026-09-01T20:44:11.263038+08:00,0, NVIDIA GeForce RTX 5060, 34, 7436, 8151, 64, 92.44
2026-09-01T20:44:12.367240+08:00,0, NVIDIA GeForce RTX 5060, 85, 7438, 8151, 64, 96.00
