seed,epoch,loss,val_mae,seconds,peak_gpu_mib
123,68,0.01274458970874548,0.011205613613128662,0.9336472420000064,1847.841796875
123,69,0.012005791171557374,0.011232358403503895,0.9227824150000288,1847.841796875
123,70,0.011367084665430916,0.011122625321149826,0.9339307550000058,1847.841796875
123,71,0.011470966506749392,0.013493579812347889,0.9448158369999646,1847.841796875
123,72,0.011473652078873582,0.011947769671678543,0.9273636759999704,1847.841796875
123,73,0.011868559134503206,0.010599148459732533,0.9585516719999987,1847.841796875
123,74,0.010228318783144156,0.010739411227405071,0.9515228430000207,1847.841796875
123,75,0.00960620697070327,0.010832271538674831,0.9485651980000398,1847.841796875
123,76,0.009643419231805537,0.010712886229157448,0.9335612950000041,1847.841796875
123,77,0.009438246074650023,0.010544517077505589,0.9607356199999799,1847.841796875
123,78,0.010045008009506596,0.010653220117092133,0.9611837820000346,1847.841796875
123,79,0.010130515942970911,0.010823717340826988,0.9478095069999881,1847.841796875
123,80,0.009579150627056757,0.011756227351725101,0.9515915590000077,1847.841796875
2026,1,0.2135166111919615,0.09444288164377213,1.0012547950000226,1847.841796875
2026,2,0.1806793279118008,0.08695316314697266,0.9356541289999996,1847.841796875
2026,3,0.16348818772368962,0.07665077596902847,0.9333069680000108,1847.841796875
2026,4,0.15391638543870714,0.07199926674365997,0.9279435009999588,1847.841796875
2026,5,0.13639772021108204,0.06478558480739594,0.9325462890000153,1847.841796875
2026,6,0.13088922699292502,0.06081622466444969,0.9511787920000074,1847.841796875
2026,7,0.12295502341455883,0.05749843642115593,0.9494925340000009,1847.841796875
2026,8,0.11687653925683764,0.0545537956058979,0.9337123880000036,1847.841796875
2026,9,0.10775030569897757,0.05075834318995476,0.981247580999991,1847.841796875
2026,10,0.10306296000878017,0.047610118985176086,0.9434154790000093,1847.841796875
2026,11,0.09585870305697124,0.044959381222724915,0.938317244000018,1847.841796875
2026,12,0.08852852880954742,0.04126596450805664,0.9403621890000409,1847.841796875
2026,13,0.0828452275858985,0.038152605295181274,0.9278766240000209,1847.841796875
2026,14,0.07732432252830929,0.035376593470573425,0.9747973639999827,1847.841796875
2026,15,0.07115922330154313,0.03207813575863838,0.9503714299999615,1847.841796875
2026,16,0.07029692083597183,0.029583405703306198,0.9331557600000338,1847.841796875
2026,17,0.06292437886198361,0.027910903096199036,0.9439964010000494,1847.841796875
2026,18,0.058222913493712745,0.026139115914702415,0.9272182179999504,1847.841796875
2026,19,0.05941458832886484,0.02500760555267334,0.9349398680000149,1847.841796875
2026,20,0.05304994392726156,0.023434428498148918,0.9396874099999764,1847.841796875
2026,21,0.04982912768092421,0.023185187950730324,0.9137342270000204,1847.841796875
2026,22,0.050683613452646464,0.02195436879992485,0.9272571090000383,1847.841796875
2026,23,0.05081059825089243,0.020785069093108177,0.934773961000019,1847.841796875
2026,24,0.04330117648674382,0.019281916320323944,0.9184194270000035,1847.841796875
2026,25,0.042041453222433724,0.018945734947919846,0.9251706150000132,1847.841796875
2026,26,0.04150455755492052,0.018192799761891365,0.9334052149999934,1847.841796875
2026,27,0.04006295402844747,0.01741238869726658,0.9384976509999774,1847.841796875
2026,28,0.037521147479613624,0.016571229323744774,0.9324825429999919,1847.841796875
2026,29,0.036972255549497075,0.016283923760056496,0.9352573890000144,1847.841796875
2026,30,0.03819557465612888,0.01703556627035141,0.9460057269999993,1847.841796875
2026,31,0.03505914823876487,0.015710512176156044,0.963315453000007,1847.841796875
2026,32,0.03403907372719712,0.015209603123366833,0.9293130319999818,1847.841796875
2026,33,0.03355049590269724,0.01585223525762558,0.9389522719999945,1847.841796875
2026,34,0.03180311558147272,0.014318730682134628,0.9211606889999757,1847.841796875
2026,35,0.030446930271055963,0.014606037177145481,0.9456592700000215,1847.841796875
2026,36,0.03053586557507515,0.014835484325885773,0.9498870470000043,1847.841796875
2026,37,0.03077555571993192,0.014430973678827286,0.9541119910000475,1847.841796875
2026,38,0.027910967047015827,0.013761800713837147,0.9494970150000199,1847.841796875
2026,39,0.027706337471803028,0.01411997526884079,0.9332441359999848,1847.841796875
2026,40,0.027793229040172365,0.013330784626305103,0.9259327940000048,1847.841796875
2026,41,0.026501960017614894,0.013615516014397144,0.9374787049999895,1847.841796875
2026,42,0.025626236779822245,0.013263039290904999,0.9452409300000113,1847.841796875
2026,43,0.024789093683163326,0.013123907148838043,0.9646363869999846,1847.841796875
2026,44,0.025009480615456898,0.01315662544220686,0.9678657580000163,1847.841796875
2026,45,0.02477243190838231,0.012957303784787655,0.9465523220000023,1847.841796875
2026,46,0.022915330818957753,0.012466972693800926,0.9386826669999664,1847.841796875
2026,47,0.022472820865611236,0.012328348122537136,0.9477655960000106,1847.841796875
2026,48,0.021562506186051503,0.012550636194646358,0.9446556989999522,1847.841796875
2026,49,0.02295027807768848,0.012979094870388508,0.9837819960000047,1847.841796875
2026,50,0.022525367844435904,0.012873193249106407,0.9360995269999535,1847.841796875
2026,51,0.02233222375313441,0.012149414047598839,0.9449897110000052,1847.841796875
2026,52,0.02032236775590314,0.012838206253945827,0.9392928519999941,1847.841796875
2026,53,0.021217897223929565,0.0122364591807127,0.9335153300000343,1847.841796875
2026,54,0.019037519271175068,0.012028047814965248,0.9518068880000214,1847.841796875
2026,55,0.01819577223310868,0.011740487068891525,0.9711677610000038,1847.841796875
2026,56,0.016582074005984597,0.011874396353960037,0.947047069000007,1847.841796875
2026,57,0.01637233804083533,0.01178854238241911,0.9534889699999667,1847.841796875
2026,58,0.016368894786056545,0.011952071450650692,0.930660376999981,1847.841796875
2026,59,0.01681570801883936,0.012038936838507652,0.9627519040000152,1847.841796875
2026,60,0.017016211214164894,0.011782574467360973,0.968156906000047,1847.841796875
2026,61,0.015525179501208995,0.012382171116769314,0.9632084739999982,1847.841796875
2026,62,0.015251631434592936,0.01198927778750658,0.9568046889999664,1847.841796875
2026,63,0.015037492228051027,0.011633060872554779,0.9588321439999845,1847.841796875
2026,64,0.014991045308609804,0.011642973870038986,0.9497019249999994,1847.841796875
2026,65,0.01406926785906156,0.011881048791110516,0.935250759999974,1847.841796875
2026,66,0.013334957313620381,0.01184852235019207,0.942555341000002,1847.841796875
2026,67,0.013089138083159924,0.011745113879442215,0.9275654439999812,1847.841796875
2026,68,0.012477037186423937,0.011747503653168678,0.9471602520000033,1847.841796875
2026,69,0.012341555802979402,0.01139148697257042,0.9457507280000073,1847.841796875
2026,70,0.011974756761143604,0.011356886476278305,0.9433326119999492,1847.841796875
2026,71,0.011574797849688265,0.011777857318520546,0.93093503099999,1847.841796875
2026,72,0.011442360183638003,0.012097048573195934,0.9567258220000099,1847.841796875
2026,73,0.011033607802043358,0.011555330827832222,0.9510141620000354,1847.841796875
2026,74,0.01073368333487047,0.01135482918471098,0.9319989880000321,1847.841796875
2026,75,0.010343740487264262,0.011517677456140518,0.9417605050000475,1847.841796875
2026,76,0.010105245746672153,0.011214110068976879,0.9319334990000243,1847.841796875
2026,77,0.009891323745250702,0.011534826830029488,0.9472779769999988,1847.841796875
2026,78,0.009595342704819309,0.011185996234416962,0.9628500050000071,1847.841796875
2026,79,0.009205058889670504,0.011027096770703793,0.9407732679999867,1847.841796875
2026,80,0.009778166965891918,0.011039436794817448,0.9439959570000269,1847.841796875
3407,1,0.1924013379547331,0.09372294694185257,0.9966528399999675,1847.841796875
3407,2,0.16379115482171377,0.08509162813425064,0.9475428690000172,1847.841796875
3407,3,0.14682236313819885,0.07539789378643036,0.9347328020000418,1847.841796875
3407,4,0.13105079448885387,0.06881757825613022,0.9272784020000131,1847.841796875
3407,5,0.12200702478488286,0.0633133053779602,0.974689834000003,1847.841796875
3407,6,0.11641885671350691,0.05884481593966484,0.9512151039999708,1847.841796875
3407,7,0.10404093315203984,0.05370726436376572,0.9885692829999471,1847.841796875
3407,8,0.09390327417188221,0.04936259239912033,0.9507565179999915,1847.841796875
3407,9,0.09031755725542705,0.04548204317688942,0.9438401679999515,1847.841796875
3407,10,0.08311754547887379,0.04269994795322418,0.9331265229999985,1847.841796875
3407,11,0.07689756651719411,0.039394110441207886,0.9472609270000021,1847.841796875
3407,12,0.07602136664920384,0.03652867674827576,0.9377612200000272,1847.841796875
3407,13,0.06906022048658794,0.03357629477977753,0.9398563089999925,1847.841796875
3407,14,0.06663044707642661,0.03196718171238899,0.9497514919999617,1847.841796875
3407,15,0.06308898371126917,0.030387694016098976,0.9333627739999883,1847.841796875
3407,16,0.06170692294836044,0.028409648686647415,0.9523879989999955,1847.841796875
3407,17,0.058665584358904094,0.028140246868133545,0.959417110000004,1847.841796875
3407,18,0.05515656640960111,0.027132034301757812,0.9298384399999691,1847.841796875
3407,19,0.05580983145369424,0.02598191425204277,0.9459397560000298,1847.841796875
3407,20,0.05472292171584235,0.025302113965153694,0.9519311880000032,1847.841796875
3407,21,0.05263100191950798,0.024040462449193,0.9510880810000231,1847.841796875
3407,22,0.04919514680902163,0.023969197645783424,0.9609413320000044,1847.841796875
3407,23,0.04705914151337412,0.023136982694268227,0.9333642560000044,1847.841796875
3407,24,0.04616080907483896,0.022038348019123077,0.9386818329999755,1847.841796875
3407,25,0.04586747081743346,0.021890860050916672,0.953813920000016,1847.841796875
3407,26,0.047522560589843325,0.02056654542684555,0.9310944239999799,1847.841796875
3407,27,0.044523806414670415,0.020657844841480255,0.9318398139999999,1847.841796875
3407,28,0.04271309201916059,0.020166441798210144,0.923452258999987,1847.841796875
3407,29,0.04121826754675971,0.020161103457212448,0.9425038420000078,1847.841796875
3407,30,0.042752675298187465,0.02033412456512451,0.9476749959999893,1847.841796875
3407,31,0.03886164269513554,0.01817670278251171,0.9359616680000045,1847.841796875
3407,32,0.04040317340857453,0.018911832943558693,0.940534649999961,1847.841796875
3407,33,0.037903088662359447,0.018414312973618507,0.9323489750000249,1847.841796875
3407,34,0.036503142366806664,0.017479708418250084,0.9468732499999533,1847.841796875
3407,35,0.03803253028955725,0.01737731508910656,0.936078076000058,1847.841796875
3407,36,0.0345758485297362,0.017131872475147247,0.9370663109999668,1847.841796875
3407,37,0.03328779174221887,0.01699964515864849,1.0075583340000094,1847.841796875
3407,38,0.033435998691452876,0.01712866872549057,0.987311448000014,1847.841796875
3407,39,0.03267031990819507,0.01598433591425419,0.9537045639999633,1847.841796875
3407,40,0.03241534179283513,0.016750575974583626,0.9976461180000342,1847.841796875
3407,41,0.031498539778921336,0.016061032190918922,0.9421559499999148,1847.841796875
3407,42,0.029775778866476484,0.01611195132136345,1.011675480000008,1847.841796875
3407,43,0.0298121300422483,0.014982924796640873,1.0138636869999118,1847.841796875
3407,44,0.029225464806788497,0.01568550616502762,1.006401000999972,1847.841796875
3407,45,0.02907861541542742,0.014556830748915672,0.9829270950000364,1847.841796875
3407,46,0.028918975964188576,0.01482582837343216,0.9686057169999458,1847.841796875
3407,47,0.029069162491295073,0.015281956642866135,0.9644617540000127,1847.841796875
3407,48,0.026326470490958955,0.013793852180242538,0.9741426040000079,1847.841796875
3407,49,0.027677695577343304,0.01506214402616024,0.9626507790000005,1847.841796875
3407,50,0.02657134323898289,0.014877408742904663,0.9381516590000274,1847.841796875
3407,51,0.02746258634659979,0.014226325787603855,0.9474120349999566,1847.841796875
3407,52,0.026334686618712213,0.013607659377157688,0.9412788490000139,1847.841796875
3407,53,0.02410062112742,0.013774094171822071,0.9859406789998957,1847.841796875
3407,54,0.022863874729308818,0.012780046090483665,0.9342116779999969,1847.841796875
3407,55,0.02282628572235505,0.01356892567127943,0.9269200889999638,1847.841796875
3407,56,0.02313503964493672,0.013791860081255436,0.9409517120000146,1847.841796875
3407,57,0.022771383221778605,0.013233166188001633,0.9410547890000771,1847.841796875
3407,58,0.020981326285335753,0.01236503105610609,0.9514828910000688,1847.841796875
3407,59,0.022148101073172357,0.013031079433858395,0.9545690769999737,1847.841796875
3407,60,0.021472213893300958,0.012461179867386818,0.938692283000023,1847.841796875
3407,61,0.020033540204167366,0.0124730309471488,0.9196078060000445,1847.841796875
3407,62,0.018712289838327303,0.012280545197427273,0.953384691999986,1847.841796875
3407,63,0.019066417072382238,0.012051883153617382,0.930633596000007,1847.841796875
3407,64,0.01750309429027968,0.011613193899393082,0.94117147999998,1847.841796875
3407,65,0.01885944904966487,0.011302408762276173,0.9570816010000271,1847.841796875
3407,66,0.017349339452468686,0.012741190381348133,0.9574257270000999,1847.841796875
3407,67,0.016779387111051217,0.011309873312711716,0.9590347089999796,1847.841796875
3407,68,0.016257283174329333,0.010921495035290718,0.9685354160000088,1847.841796875
3407,69,0.016480776791771252,0.0118391253054142,0.941743740999982,1847.841796875
3407,70,0.015417516955898868,0.011022270657122135,0.9548593759999449,1847.841796875
3407,71,0.015539971697661612,0.010891472920775414,0.9415363119999256,1847.841796875
3407,72,0.014771427752243148,0.010960359126329422,0.9340392689999817,1847.841796875
3407,73,0.017717019861771002,0.010422303341329098,0.9545660950000183,1847.841796875
3407,74,0.013955690691040622,0.010549797676503658,0.9277237459999697,1847.841796875
3407,75,0.014318393284661902,0.010378851555287838,0.9760289960000819,1847.841796875
3407,76,0.014141416487594446,0.009745434857904911,0.9515073890000849,1847.841796875
3407,77,0.01356458394891686,0.01090090163052082,0.9429503699999486,1847.841796875
3407,78,0.012948584277182817,0.01044963113963604,0.9366796670000213,1847.841796875
3407,79,0.012209010595041845,0.010273860767483711,0.9567450129999315,1847.841796875
3407,80,0.011601477499223418,0.010143096558749676,0.9286755620000804,1847.841796875
7777,1,0.20823293096489376,0.09511559456586838,0.9719073669999716,1847.841796875
7777,2,0.1755063533782959,0.08662328869104385,0.9871260769999708,1847.841796875
7777,3,0.15742895834975773,0.0764661580324173,0.9627465059999167,1847.841796875
7777,4,0.14251677691936493,0.07016324996948242,0.9655140819999133,1847.841796875
7777,5,0.12748035540183386,0.06485159695148468,0.9486845480000738,1847.841796875
7777,6,0.1208714817961057,0.06048302724957466,0.9429583749999892,1847.841796875
7777,7,0.11390653832091226,0.055875521153211594,0.957248140000047,1847.841796875
7777,8,0.10413309683402379,0.050993822515010834,0.9414621700000225,1847.841796875
7777,9,0.098369595905145,0.04690011590719223,0.9793033109999669,1847.841796875
7777,10,0.0889817447298103,0.043378494679927826,0.9377532729999984,1847.841796875
7777,11,0.08576598929034339,0.040665846318006516,0.9370818390000295,1847.841796875
7777,12,0.07824222577942742,0.03820880502462387,0.9409480240000221,1847.841796875
7777,13,0.07530490391784245,0.03550286963582039,0.9535681309999973,1847.841796875
7777,14,0.07302055383721988,0.03362680971622467,0.9415073290000464,1847.841796875
7777,15,0.06851313428746329,0.03104165568947792,0.9802291370000376,1847.841796875
7777,16,0.06310596855150329,0.029114093631505966,0.9627829279999105,1847.841796875
7777,17,0.06022184466322263,0.027219204232096672,0.9731314929999826,1847.841796875
7777,18,0.055688120838668614,0.025485433638095856,0.9876222320000352,1847.841796875
7777,19,0.05519641563296318,0.02425530180335045,0.9948360149999189,1847.841796875
7777,20,0.05181597504350874,0.02274506539106369,0.9750452139999197,1847.841796875
7777,21,0.048709555632538266,0.02255680412054062,0.9562079349999522,1847.841796875
7777,22,0.04927672156029277,0.020425325259566307,0.9487405369999351,1847.841796875
7777,23,0.04441745620634821,0.021338872611522675,0.9660947900000565,1847.841796875
7777,24,0.04552627685997221,0.019236303865909576,0.9678545699999859,1847.841796875
7777,25,0.042517067243655525,0.019572345539927483,0.995722980000096,1847.841796875
7777,26,0.041461248985595174,0.017700785771012306,1.0185953990001053,1847.841796875
7777,27,0.04004017015298208,0.017415160313248634,0.9808707939999977,1847.841796875
7777,28,0.038047162608967885,0.016282686963677406,0.9910574799999949,1847.841796875
7777,29,0.03808810313542684,0.017810121178627014,0.976941393000061,1847.841796875
7777,30,0.03619388801356157,0.015178202651441097,0.9885947499999475,1847.841796875
7777,31,0.034335615734259285,0.015839936211705208,0.998865109999997,1847.841796875
7777,32,0.03321512291828791,0.01550015714019537,1.0019866640000146,1847.841796875
7777,33,0.03199486600028144,0.014428872615098953,1.0016474939999398,1847.841796875
7777,34,0.03243400156497955,0.014711770229041576,0.9860998760000257,1847.841796875
7777,35,0.03220241620308823,0.014258597046136856,0.9711209660000577,1847.841796875
7777,36,0.0317464472932948,0.015137230046093464,0.9972602469999856,1847.841796875
7777,37,0.03047264160381423,0.013715832494199276,0.9808574720000252,1847.841796875
7777,38,0.029864303767681122,0.014119530096650124,0.9664435849999791,1847.841796875
7777,39,0.02707079342669911,0.013684983365237713,0.9881740690000242,1847.841796875
7777,40,0.029134649369451735,0.013284833170473576,0.9497176630000013,1847.841796875
7777,41,0.026441901922225952,0.01346669439226389,0.9683826390000831,1847.841796875
7777,42,0.02431092494063907,0.013737875036895275,0.9516694100000223,1847.841796875
