epoch,train_loss,validation_mae,validation_rmse,validation_r2,validation_pr_auc,lr,seconds,peak_allocated_mib,peak_reserved_mib
66,0.09889725069745284,0.01881537027657032,0.04012166637826874,0.8767865300178528,0.9225086849571771,0.00015,30.345265644999927,2171.40966796875,3236.0
67,0.08836339984541637,0.01791761815547943,0.039580353230730454,0.8800888657569885,0.9256979996407642,0.00015,30.473456693000117,2126.9794921875,3236.0
68,0.08606009321766213,0.017925063148140907,0.03937587061318777,0.8813246488571167,0.9257176581309995,0.00015,30.486959120999927,2163.21240234375,3236.0
69,0.08604438109057826,0.018134670332074165,0.03958420459725393,0.8800655603408813,0.920213358260351,0.00015,30.367902950999905,2138.4443359375,3236.0
70,0.0845916402654767,0.01782301254570484,0.0395823149892564,0.8800770044326782,0.9250684133253563,0.00015,30.194112331999804,2120.88232421875,3236.0
71,0.08528034082750642,0.017960932105779648,0.03959880668118226,0.8799770474433899,0.9236337371337818,0.00015,30.564084553000157,2130.8544921875,3236.0
72,0.08403401899249421,0.017887506633996964,0.03937232411465497,0.8813460469245911,0.9286336676213626,0.00015,30.429630319999887,2145.8984375,3236.0
73,0.08369201095020212,0.017795663326978683,0.03920771904372779,0.8823360800743103,0.9241722281757325,0.00015,30.154882434000683,2142.71826171875,3236.0
74,0.08281509781268251,0.017893219366669655,0.03931105926508763,0.8817149996757507,0.925517049195961,0.00015,30.278413633000127,2120.88232421875,3236.0
75,0.08294467071618526,0.01824261248111725,0.04015496969037402,0.8765819072723389,0.923135059309864,0.00015,31.23191098299958,2130.8544921875,3236.0
76,0.08255612294179922,0.017891407012939453,0.0394457656185888,0.8809029459953308,0.9255256297815372,0.00015,31.40489542299929,2157.3486328125,3236.0
77,0.08130792704805209,0.017793983221054077,0.03928854330235239,0.8818504810333252,0.9215080880712266,0.00015,31.134660012000495,2130.8544921875,3236.0
78,0.08128012392205249,0.017964377999305725,0.03950271364052853,0.8805588483810425,0.9289076617048051,7.5e-05,30.988539942999523,2138.4443359375,3236.0
79,0.07527321136644656,0.01746118813753128,0.03934639496004494,0.8815022706985474,0.9277111002770309,7.5e-05,31.083001363999756,2157.3486328125,3236.0
80,0.07456086345382887,0.017332343384623528,0.03935724608191956,0.8814368844032288,0.9283382956675389,7.5e-05,30.98184259700065,2120.88232421875,3236.0
81,0.07387907864920623,0.017411602661013603,0.03911988840945909,0.8828626275062561,0.9276053491723254,7.5e-05,31.185510934000376,2166.18505859375,3236.0
82,0.07342337961922248,0.017605803906917572,0.0393555467240387,0.8814471364021301,0.9282147961412256,7.5e-05,31.246251681999638,2111.49462890625,3236.0
83,0.07338054599552774,0.017500733956694603,0.03924173718694746,0.882131814956665,0.9269758927157119,7.5e-05,31.15862883200043,2145.8984375,3236.0
84,0.07261471309852487,0.017396649345755577,0.03938883575011542,0.8812465071678162,0.9262538384530439,7.5e-05,31.392018784000356,2138.4443359375,3236.0
85,0.07279939180589354,0.01766780950129032,0.03933611943165927,0.8815641403198242,0.9277799721151914,3.75e-05,31.163515074000316,2120.88232421875,3236.0
86,0.06951882685418255,0.01716739498078823,0.039093419593334164,0.8830211162567139,0.9285283650253157,3.75e-05,30.8773510660003,2120.88232421875,3236.0
87,0.06889143087612805,0.017191851511597633,0.03936938348659181,0.8813637495040894,0.928568769840075,3.75e-05,31.076714320000065,2145.8984375,3236.0
88,0.06881374546165607,0.017202042043209076,0.03933267146078315,0.881584882736206,0.9277700317909214,3.75e-05,31.232650776999435,2171.40966796875,3236.0
89,0.06860267408655421,0.017176087945699692,0.03920257754730431,0.882366955280304,0.9270003215091999,3.75e-05,30.91828309599987,2126.9794921875,3236.0
90,0.06845536539788492,0.01720312610268593,0.039172240423792644,0.8825489282608032,0.9283890244744731,3.75e-05,31.171546298000067,2120.88232421875,3236.0
91,0.06819887686885343,0.017169032245874405,0.039232081134190216,0.8821898102760315,0.927782830752341,1.875e-05,31.11069186900022,2138.4443359375,3236.0
92,0.06665077077306975,0.017149027436971664,0.03924023901525588,0.8821408152580261,0.9281073486628966,1.875e-05,30.981783377999818,2130.8544921875,3236.0
93,0.06637395620898241,0.017119383439421654,0.03920884880574543,0.8823292851448059,0.9275750111595076,1.875e-05,31.120885126000758,2157.3486328125,3236.0
94,0.06621325818309157,0.01716233231127262,0.039268261671817045,0.8819724321365356,0.9279899808917171,1.875e-05,31.066723943999932,2130.8544921875,3236.0
95,0.06605107759975665,0.017178839072585106,0.03930730848751978,0.8817375898361206,0.9271355338872312,1.875e-05,30.534690575999775,2138.4443359375,3236.0
96,0.06604560841127131,0.01711392030119896,0.039196231033951714,0.8824050426483154,0.9276862996563456,1.875e-05,30.0550649300003,2186.5087890625,3236.0
97,0.06589765676678971,0.0171334408223629,0.03927055325321811,0.8819586038589478,0.9284777272267147,1.875e-05,30.096639880999646,2138.4443359375,3236.0
98,0.0657924726664376,0.017138415947556496,0.039254319571734204,0.8820562362670898,0.9286950325013597,1.875e-05,29.872824562999995,2157.3486328125,3236.0
99,0.0655940911448222,0.01716648042201996,0.039298074393046965,0.8817931413650513,0.926427560517765,1.875e-05,29.86194101199999,2157.3486328125,3236.0
100,0.06554376086971894,0.017191853374242783,0.039361247935166335,0.8814127445220947,0.9271026037497572,1.875e-05,29.8333661810002,2177.9794921875,3236.0
