epoch,train_loss,validation_mae,validation_rmse,validation_r2,validation_pr_auc,lr,seconds,peak_allocated_mib,peak_reserved_mib
48,0.10453447849475593,0.019634772092103958,0.04030357048243304,0.8756667375564575,0.9188505717564771,0.0003,56.013874936999855,1144.3125,1744.0
49,0.10308967284121685,0.02055642381310463,0.04052592757634725,0.8742910623550415,0.9152331422374853,0.0003,56.39656411099986,1144.3125,1744.0
50,0.10189141487524207,0.019387882202863693,0.04042541802709697,0.8749138712882996,0.91662705800133,0.0003,56.01546419399983,1137.31396484375,1744.0
51,0.10065435559809724,0.019520623609423637,0.03983131453050815,0.8785634636878967,0.9186538283274822,0.0003,55.49872182299987,1108.27490234375,1744.0
52,0.09955351279842362,0.01976553350687027,0.04074480131584709,0.872929573059082,0.9134514975164058,0.0003,55.722602893999465,1119.23583984375,1744.0
53,0.09758555877618252,0.01907542534172535,0.04004429428298321,0.8772613406181335,0.9170018459541597,0.0003,57.37896269399971,1128.25927734375,1744.0
54,0.09703737235562673,0.019114330410957336,0.03986584013632437,0.8783528208732605,0.9152312577410917,0.0003,56.74444237499938,1119.23583984375,1744.0
55,0.09660090905793302,0.019255679100751877,0.0396148139748123,0.8798799514770508,0.909713757256482,0.0003,56.25758235400008,1119.23583984375,1744.0
56,0.09476734487525393,0.019158510491251945,0.039899079798030174,0.8781498670578003,0.9161447646600216,0.0003,55.91381934900073,1119.23583984375,1744.0
57,0.09349264044278591,0.018965134397149086,0.03954798929932906,0.8802849054336548,0.9180970842711884,0.0003,55.60184833099993,1119.23583984375,1744.0
58,0.09284139009497451,0.01902412623167038,0.04005592270329194,0.8771899938583374,0.9192390063334641,0.0003,55.60842729699834,1119.23583984375,1744.0
59,0.09100306533569967,0.01933235675096512,0.04032977186760375,0.8755050897598267,0.9212333429357853,0.0003,56.79969475100006,1108.27490234375,1744.0
60,0.09030784098549624,0.018781622871756554,0.039858279080243184,0.8783989548683167,0.926362384323583,0.0003,57.20967440300046,1119.23583984375,1744.0
61,0.08922296833687281,0.019032170996069908,0.03962660074225395,0.8798084855079651,0.9133080377723941,0.0003,56.56398660100058,1116.39013671875,1744.0
62,0.08741425088775351,0.01884443126618862,0.03982048296138823,0.8786295056343079,0.9208530692461823,0.0003,56.428206398999464,1108.27490234375,1744.0
63,0.08736844891100849,0.018587296828627586,0.03956811430908065,0.8801630139350891,0.9182450989018521,0.0003,57.01357470900075,1108.27490234375,1744.0
64,0.08600480644966606,0.019435109570622444,0.03995555071120742,0.8778047561645508,0.9214100191870758,0.0003,56.729076857998734,1128.25927734375,1744.0
65,0.08567027496439535,0.019358854740858078,0.0404913826038492,0.8745052814483643,0.9102388621425668,0.0003,57.113146675999815,1108.27490234375,1744.0
66,0.0842789147176001,0.018571369349956512,0.03983603442510023,0.8785346746444702,0.9233403085535049,0.0003,56.44847573200059,1119.23583984375,1744.0
67,0.08342598443983068,0.018907703459262848,0.039910523009969584,0.8780800104141235,0.9232478891025098,0.0003,56.239426091000496,1119.23583984375,1744.0
68,0.08277423402713091,0.018832756206393242,0.039333073986270665,0.881582498550415,0.9235490617538734,0.0003,56.26070331399933,1119.23583984375,1744.0
69,0.08226671394472175,0.018295668065547943,0.03940161934634181,0.8811693787574768,0.9294550966510462,0.0003,55.90932597599931,1108.27490234375,1744.0
70,0.07964113350190674,0.018340568989515305,0.03963495939171022,0.8797577619552612,0.9220623869865567,0.0003,56.652397086001656,1119.23583984375,1744.0
71,0.07954315041952166,0.018875103443861008,0.03963120989404555,0.8797805309295654,0.9229380379764647,0.0003,56.536458676999246,1158.43310546875,1744.0
72,0.07872742871935082,0.01871970295906067,0.039475988382376884,0.8807203769683838,0.9233514109998714,0.0003,58.63297146199875,1119.23583984375,1744.0
73,0.07815008879834691,0.01875341683626175,0.039301282505645165,0.881773829460144,0.9166512009291135,0.0003,56.04515455100045,1108.27490234375,1744.0
74,0.07767828467720014,0.018500206992030144,0.03918635729699067,0.8824642300605774,0.9284750037677335,0.00015,56.29156272399996,1119.23583984375,1744.0
75,0.06404350011382191,0.017569243907928467,0.03911582614927038,0.8828870058059692,0.9289701268539912,0.00015,56.338028066000334,1119.23583984375,1744.0
76,0.06143188469356185,0.017593340948224068,0.03915696345129887,0.882640540599823,0.9284127952843505,0.00015,56.08293809799943,1119.23583984375,1744.0
77,0.06047785568890178,0.01776288077235222,0.03905323633976477,0.8832614421844482,0.9314219422068377,0.00015,64.44345646499823,1128.25927734375,1744.0
78,0.05913675980750767,0.017554009333252907,0.0389626762317884,0.8838022351264954,0.9310000754272982,0.00015,58.67642609399991,1128.25927734375,1744.0
79,0.05873757000648037,0.01760442741215229,0.03899481542076495,0.8836104869842529,0.9319027539518617,0.00015,56.62809674700111,1119.23583984375,1744.0
80,0.05801600376779283,0.01769760437309742,0.03936746730305672,0.8813753128051758,0.9268941577408853,0.00015,57.130861059999006,1119.23583984375,1744.0
81,0.05685519940206834,0.017754828557372093,0.03924455092512795,0.8821148872375488,0.9258867254928889,0.00015,55.88876782999978,1119.23583984375,1744.0
82,0.05654063524256967,0.017696067690849304,0.03922720844264608,0.8822190761566162,0.9288293759345706,0.00015,55.998129434001385,1108.27490234375,1744.0
83,0.05571682501858974,0.017790965735912323,0.039686684764351214,0.8794437050819397,0.9266791286260306,7.5e-05,55.48962046500128,1119.23583984375,1744.0
84,0.049054361294663486,0.01763126626610756,0.039405594536119526,0.8811454176902771,0.9304945160318308,7.5e-05,56.16612165599872,1167.21728515625,1744.0
85,0.047165428788862464,0.017523018643260002,0.03954481444855527,0.8803040981292725,0.9296198741736307,7.5e-05,56.538292856001135,1108.27490234375,1744.0
86,0.046512211197181165,0.017634281888604164,0.03962266682284458,0.8798323273658752,0.9274448803762165,7.5e-05,56.49509191300058,1119.23583984375,1744.0
87,0.04594697203543779,0.01757712848484516,0.03944240102101895,0.8809232711791992,0.9272758039034502,7.5e-05,56.10576133599898,1098.658203125,1744.0
88,0.04559207311857737,0.017657900229096413,0.03970471936216319,0.8793341517448425,0.9280557423706771,7.5e-05,55.870987019001404,1123.9296875,1744.0
89,0.04502484154654813,0.017786378040909767,0.03970321813579581,0.8793432712554932,0.9296274459633747,7.5e-05,55.433523121999315,1108.27490234375,1744.0
90,0.04438936986677716,0.01765395514667034,0.03959307499088498,0.880011796951294,0.9295702818403163,3.75e-05,55.17226669699994,1137.31396484375,1744.0
91,0.04097609903750902,0.017588822171092033,0.03960277236648886,0.8799529671669006,0.9281020275953578,3.75e-05,56.0375893829987,1108.27490234375,1744.0
92,0.039983839936523546,0.01774308830499649,0.03977227444176149,0.8789231777191162,0.9279152192734731,3.75e-05,56.40797045799991,1128.25927734375,1744.0
93,0.039583389282660815,0.017704321071505547,0.03971928446839306,0.8792455792427063,0.926196650848781,3.75e-05,55.32353949699973,1108.27490234375,1744.0
94,0.03920542611111732,0.01774921454489231,0.03983984646421742,0.8785114288330078,0.9279026635791924,3.75e-05,56.42046254399975,1119.23583984375,1744.0
95,0.03886301581538543,0.017755137756466866,0.039728770827633694,0.8791878819465637,0.9270773112309845,1.875e-05,55.74922499200147,1128.25927734375,1744.0
96,0.03726160318509162,0.0177865382283926,0.03978592092137811,0.8788400888442993,0.9267584045211213,1.875e-05,55.59269602799941,1119.23583984375,1744.0
97,0.03679112976141093,0.017752043902873993,0.03976384365245733,0.8789744973182678,0.925775510341675,1.875e-05,55.90528153899868,1119.23583984375,1744.0
